Promax,Código SAP,Rede Código,CNPJ,Inplant,Rede,CDD,EG DV,Nome,UNB,PDV,Segunda,Terça,Quarta,Quinta,Sexta,Sábado,LAT,LONG,SETOR,LATITUDE,LONGITUDE,Lead Cadastrado,D2,Freq Entrega,Segunda.1,Terça.1,Quarta.1,Quinta.1,Sexta.1,Sábado.1,Entregas Mês,entregas TT,Mix,Vol,Verticalizado ,TT Entrega Cx,Pontuação Entrega,Perfil ,Cx Perfil,Devolução,Corte CDD,Pallet TT Entrega L3M,Pallet Entregue L3M ,Mix Exp Mês,Mix Entregue Mês,Pontuação Mês,HL Entregue,Ponto/hl,Pedído Mínimo (hL),Pedído Mínimo (Pallet),Pedído Mínimo (Pontuação),Pedído Mínimo (CX)
1087,10014282,881,37629995000598,Yasmin Rodrigues Araújo da Silva,Sup. Pro Brazilian,GOI,611280,Pro Brazilian Balnea,453,1087,0,0,0,0,1,0,-16.6229,-49.2843,102 - Goiânia,-16.6229,-49.2843,0,Não,1,0,0,0,0,1,0,4.0,12,1.8203132814390548,22.81083333333334,0.25,86.9531578204403,1699.4070833333337,VUC,252,0.008065506653019442,0.09165966463303253,2.0703132814390552,1.8390337632806553,7.281253125756219,7.281253125756219,6058.499943630307,81.41666666666673,74.5,21.1,1.9000000000000001,1571.95,79.80000000000001
2475,10015738,881,37629995000326,Yasmin Rodrigues Araújo da Silva,Sup. Pro Brazilian,GOI,600547,Pro-Brazilian Jd America,453,2475,0,0,1,0,0,0,-16.70857,-49.28783,102 - Goiânia,-16.60965,-49.29346,0,Não,1,0,0,1,0,0,0,8.4,25,1.765484837695087,21.44000000000002,0.24,84.23036318319365,1730.2080000000012,VUC,252,0.010381038103810372,0.03371268656716415,2.0054848376950876,1.8501944845699518,14.712373647459058,14.712373647459058,13441.03176010147,166.6500000000001,80.69999999999999,20.400000000000002,1.9000000000000001,1646.28,79.80000000000001
3237,10011022,1153,5742607000160,Yasmin Rodrigues Araújo da Silva,Super Mercado Vip,GOI,645893,Hiper Vip Shopping,453,3237,0,1,0,0,0,0,-16.301983,-48.948421,300 - Anápolis,-16.301983,-48.948421,0,Não,1,0,1,0,0,0,0,3.4,10,1.02649481065863,11.07300000000001,0.0,43.11278204766246,891.3765000000008,Van,84,0.013008286760454797,0.05003160841686983,1.02649481065863,0.9573186608939711,3.4216493688621004,3.4216493688621004,2782.9708431072318,34.59333333333337,80.5,10.7,1.0,861.3499999999999,42.0
3251,10027684,882,27895447000122,Yasmin Rodrigues Araújo da Silva,Super Store,GOI,826308,Store Bela Vista,453,3251,1,0,0,0,0,0,-16.72051,-49.26286,115 - Jardim Santo Antonio,-16.720176,-49.262854,0,Não,1,1,0,0,0,0,0,7.0,21,2.0078368023166155,26.682857142857106,0.38095238095238093,100.32914569729785,2241.359999999997,VUC,252,0.0,0.07650712067673207,2.3887891832689965,2.199686649534697,14.05485761621631,14.05485761621631,14451.132267547122,172.0866666666666,84.0,24.6,2.2,2066.4,92.4
4046,10019887,882,12279637000490,Yasmin Rodrigues Araújo da Silva,Super Store,GOI,724661,Store Fama,453,4046,1,0,0,0,0,0,-16.659693,-49.274025,106 - Goiânia,-16.65979,-49.27401,0,Não,1,1,0,0,0,0,0,7.3999999999999995,22,1.418764406354043,19.84181818181819,0.3181818181818182,72.95174143050616,1553.6143636363643,Van,84,0.010437375745526835,0.060226335563089865,1.736946224535862,1.598207442705254,10.40427231326298,10.40427231326298,10502.466440046852,134.13333333333338,78.3,18.200000000000003,1.6,1425.0600000000002,67.2
3250,10011560,882,12279637000148,Yasmin Rodrigues Araújo da Silva,Super Store,GOI,672750,Store Napoli,453,3250,1,0,0,0,0,0,-16.707608,-49.326871,109 - Paraiso,-16.707608,-49.326871,0,Não,1,1,0,0,0,0,0,7.699999999999999,23,1.3086019690894093,18.116521739130434,0.30434782608695654,67.74389139740737,1347.8692173913041,Van,84,0.0,0.09765287510799656,1.6129497951763663,1.4434466588237171,10.032615096352137,10.032615096352137,9222.735579912456,124.11999999999999,74.39999999999999,16.8,1.5,1249.9199999999998,63.0
3265,10035179,882,36377568000173,Yasmin Rodrigues Araújo da Silva,Super Store,GOI,908339,Store Jd Salvador,453,3265,1,0,0,0,0,0,-16.656139,-49.487532,117 - Trindade,-16.656025,-49.487571,0,Não,1,1,0,0,0,0,0,7.0,21,1.4968922449405273,23.74238095238095,0.5714285714285714,86.86947428750213,2084.5810476190477,VUC,252,0.08676446966857637,0.18337712348823682,2.068320816369102,1.5522318071989012,10.478245714583691,10.478245714583691,10926.437929268446,124.51333333333328,87.8,18.400000000000002,1.6,1615.5200000000002,67.2
3226,10014293,882,6187145000120,Yasmin Rodrigues Araújo da Silva,Super Store,GOI,600571,Super Store Trindade,453,3226,1,0,0,0,0,0,-16.648815,-49.492088,117 - Trindade,-16.64902,-49.4918,0,Não,1,1,0,0,0,0,0,6.3999999999999995,19,1.761538188256476,27.37105263157895,0.631578947368421,100.51091969624568,2039.143421052632,VUC,252,0.007902556213516532,0.0779925007210845,2.3931171356249,2.1817646227829295,11.156408525624348,11.156408525624348,11775.809965164686,158.17666666666668,74.5,25.0,2.2,1862.5,92.4
3230,10015052,882,6187145000200,Yasmin Rodrigues Araújo da Silva,Super Store,GOI,600610,Super Store Campinas,453,3230,1,0,0,0,0,0,-16.672636,-49.291531,106 - Goiânia,-16.672636,-49.291531,0,Não,1,1,0,0,0,0,0,7.3999999999999995,22,1.1207087692014979,16.88090909090909,0.36363636363636365,62.34249557919018,1240.746818181818,Van,84,0.000465318277701948,0.1250740481447574,1.4843451328378614,1.288096208810846,8.218530974144317,8.218530974144317,7888.373420407159,107.45333333333336,73.5,14.7,1.3,1080.45,54.6
3290,10021177,882,20423792000114,Yasmin Rodrigues Araújo da Silva,Super Store,GOI,745707,Store Aparecida,453,3290,1,0,0,0,0,0,-16.824308,-49.283832,203 - Colina Azul,-16.824308,-49.283832,0,Não,1,1,0,0,0,0,0,6.3999999999999995,19,1.4781020619501315,23.719473684210506,0.5789473684210527,86.39607607558973,1674.5948421052615,VUC,252,0.06083521738000578,0.09150819890385434,2.057049430371188,1.751587544388704,9.3613130590175,9.3613130590175,9046.321582615128,128.26999999999987,70.6,20.6,1.8,1454.36,75.60000000000001
89212,10038912,882,27895447000203,Yasmin Rodrigues Araújo da Silva,Super Store,GOI,947270,Store Rio Verde.,453,89212,0,0,1,0,0,0,-17.801122,-50.938417,400 - Rio Verde,-17.80088,-50.938488,1,Não,1,0,0,1,0,0,0,6.699999999999999,20,1.5966443441536597,23.87149999999998,0.5,88.05906245445371,1561.1960999999985,VUC,252,0.13577346670708293,0.05315962549483698,2.096644344153661,1.7482861379763548,10.644295627691065,10.644295627691065,8619.131125699785,131.96000000000004,65.39999999999999,20.3,1.8,1327.62,75.60000000000001
3270,10010355,882,12290841000160,Yasmin Rodrigues Araújo da Silva,Super Store,GOI,673714,Store Urias,453,3270,1,0,0,0,0,0,-16.640566,-49.273992,106 - Goiânia,-16.64057,-49.273842,0,Não,1,1,0,0,0,0,0,6.699999999999999,20,1.4642887903734167,19.305,0.25,72.0001291956835,1378.3769999999997,Van,84,0.0005342260844789516,0.2723905723905723,1.7142887903734185,1.233311556714506,9.761925269156112,9.761925269156112,6673.409867860496,93.59333333333332,71.39999999999999,14.799999999999999,1.3,1056.7199999999998,54.6
3252,10027945,882,12279637000571,Yasmin Rodrigues Araújo da Silva,Super Store,GOI,828939,Store Shopping America,453,3252,1,0,0,0,0,0,-16.654564,-49.38406,105 - Goiânia,-16.65448,-49.38422,0,Não,1,1,0,0,0,0,0,7.3999999999999995,22,1.3959839447808797,20.17545454545455,0.36363636363636365,73.90405295352421,1543.422272727273,Van,84,0.0014827995255041516,0.07883116297931779,1.7596203084172453,1.6004187120103268,10.237215595059785,10.237215595059785,10317.298511616415,134.88000000000002,76.5,19.400000000000002,1.7000000000000002,1484.1000000000001,71.4
3260,10010449,882,12319700000122,Yasmin Rodrigues Araújo da Silva,Super Store,GOI,673706,Store Candida,453,3260,1,0,0,0,0,0,-16.65136,-49.321948,105 - Goiânia,-16.651107,-49.322307,1,Não,1,1,0,0,0,0,0,7.0,21,1.2298054776404364,18.971428571428575,0.42857142857142855,69.65183006089833,1373.5314285714287,Van,84,0.0009560534115172558,0.2025100401606425,1.6583769062118658,1.3092697330274963,8.608638343483054,8.608638343483054,7566.206416869824,104.59666666666676,72.39999999999999,16.0,1.4000000000000001,1158.3999999999999,58.800000000000004
89261,10042905,882,49052134000145,Yasmin Rodrigues Araújo da Silva,Super Store,GOI,992704,Store Mansoes,453,89261,1,0,0,0,0,0,-16.784031,-49.2782,200 - Morada dos Pássaros,-16.784281,-49.278108,0,Não,1,1,0,0,0,0,0,7.0,21,1.387189930497382,19.73190476190477,0.3333333333333333,72.26197708089005,1507.5175238095242,Van,84,0.011006577740506826,0.06605207905977747,1.7205232638307177,1.5820078500158359,9.710329513481675,9.710329513481675,9714.721267679679,127.19666666666667,76.39999999999999,18.400000000000002,1.6,1405.76,67.2
5032,10019428,882,12279637000300,Yasmin Rodrigues Araújo da Silva,Super Store,GOI,719650,Store St Afonsos,453,5032,1,0,0,0,0,0,-16.73861,-49.27209,114 - Parque Amazonia,-16.73861,-49.27209,0,Não,1,1,0,0,0,0,0,7.3999999999999995,22,1.279928129621804,18.705454545454543,0.36363636363636365,69.02970871684305,1679.749818181818,Van,84,0.0,0.1784846423017107,1.6435644932581683,1.3578464387265896,9.386139617226563,9.386139617226563,10081.709292719826,112.28666666666668,89.8,15.7,1.4000000000000001,1409.86,58.800000000000004
89090,10036461,883,7503617000179,Yasmin Rodrigues Araújo da Silva,Super Vi,GOI,919535,Supervi Residencial Ipe,453,89090,0,0,0,1,0,0,-16.596227,-49.256453,103 - Goiânia,-16.596227,-49.256453,0,Não,1,0,0,0,1,0,0,1.0,3,1.2471707204975842,13.923333333333334,0.0,52.381170260898536,1092.9816666666668,Van,84,0.0,0.0,1.2471707204975842,1.2471707204975842,1.2471707204975842,1.2471707204975842,1091.9700609298973,13.923333333333334,78.5,14.6,1.3,1146.1,54.6
3838,10006510,883,7503617001493,Yasmin Rodrigues Araújo da Silva,Super Vi,GOI,703281,Supervi Sen.Canedo,453,3838,0,0,0,1,0,0,-16.65273,-49.15594,108 - Jardim das Oliveiras,-16.65273,-49.15594,0,Não,1,0,0,0,1,0,0,33.7,3,0.0,0.0,0.0,0.0,0.0,Van,84,0.0,0.0,2.539666495555427,2.1544255127768532,3.842917390240321,3.489524533841631,3636.5052320621267,23.253069306930687,156.4,0.7999999999999999,2.2,125.11999999999999,92.4
89091,10036462,883,7503617001574,Yasmin Rodrigues Araújo da Silva,Super Vi,GOI,919543,Supervi Shop Cidade Jardim,453,89091,0,0,0,1,0,0,-16.68201,-49.314462,110 - Jardim America,-16.679814,-49.31213,0,Não,1,0,0,0,1,0,0,2.7,8,1.7170407868098088,18.55375,0.0,72.11571304601196,1955.5652499999999,Van,84,0.0029409705202716897,0.03503334905342586,1.7170407868098088,1.6487230025409374,4.578775431492823,4.578775431492823,5014.206914319859,47.60333333333333,105.39999999999999,18.200000000000003,1.7000000000000002,1918.2800000000002,71.4
9010,10010895,883,7503617001140,Yasmin Rodrigues Araújo da Silva,Super Vi,GOI,667811,Supervi Jd Alexandrina,453,9010,0,0,1,0,0,0,-16.297264,-48.964893000000004,300 - Anápolis,-16.29732,-48.964977,0,Não,1,0,0,1,0,0,0,8.7,26,1.2493958146090252,63.568076923076674,4.769230769230769,252.78231652127138,1290.4319615384566,Toco,336,0.007807082298727171,0.18195514197377807,6.018626583839794,4.855643893486407,10.828097059944886,10.828097059944886,9064.598828797629,447.029999999999,20.3,51.9,4.8999999999999995,1053.57,205.79999999999998
88933,10010769,883,7503617001221,Yasmin Rodrigues Araújo da Silva,Super Vi,GOI,666335,Super Vi Jamel,453,88933,0,0,0,1,0,0,-16.34416,-48.93604,300 - Anápolis,-16.34432,-48.936183,0,Não,1,0,0,0,1,0,0,3.7,11,1.0024693870656602,11.072727272727276,0.0,42.10371425675773,969.9709090909093,Van,84,0.0033732501264968793,0.023152709359605905,1.0024693870656602,0.9739352268911837,3.675721085907421,3.675721085907421,3460.236227499477,39.52666666666668,87.6,11.0,1.0,963.5999999999999,42.0
3220,10015037,883,7503617000411,Yasmin Rodrigues Araújo da Silva,Super Vi,GOI,600393,Supervi Centro,453,3220,0,0,0,1,0,0,-16.329014,-48.959233,300 - Anápolis,-16.60967,-49.29348,0,Não,1,0,0,0,1,0,0,1.0,1,2.4589034516208432,27.060000000000002,0.0,103.27394496807541,2524.6980000000003,VUC,252,0.0,0.0,2.4589034516208432,2.4589034516208432,0.8196344838736144,0.8196344838736144,841.1498890752968,9.020000000000001,93.3,9.2,2.5,858.3599999999999,105.0
3219,10015740,883,7503617000250,Yasmin Rodrigues Araújo da Silva,Super Vi,GOI,600385,Supervi Jardim Goiano,453,3219,0,0,1,0,0,0,-16.336392,-48.967655,300 - Anápolis,-16.3365,-48.9679,0,Não,1,0,0,1,0,0,0,3.0,9,1.460171572733684,18.251111111111115,0.2222222222222222,70.66053938814807,1538.568666666667,Van,84,0.18175245806824755,0.00487032752952636,1.682393794955906,1.4093956015229305,4.380514718201051,4.380514718201051,3884.612459683976,46.10666666666666,84.3,16.400000000000002,1.5,1382.5200000000002,63.0
3217,10014260,883,7503617000764,Yasmin Rodrigues Araújo da Silva,Super Vi,GOI,600369,Supervi Jardim America,453,3217,0,0,1,0,0,0,-16.3499,-48.943,300 - Anápolis,-16.349976,-48.943584,0,Não,1,0,0,1,0,0,0,2.7,8,1.3887167912099976,15.357499999999996,0.0,58.3261052308199,1362.2102499999994,Van,84,0.016064591310138175,0.006430083021325087,1.3887167912099976,1.3556954933653302,3.7032447765599934,3.7032447765599934,3548.880821297102,40.04666666666666,88.69999999999999,15.4,1.4000000000000001,1365.9799999999998,58.800000000000004
3215,10015011,883,7503617000500,Yasmin Rodrigues Araújo da Silva,Super Vi,GOI,600342,Supervi Ana Jacinta,453,3215,0,0,1,0,0,0,-16.32417,-48.939848,300 - Anápolis,-16.32428,-48.93956,0,Não,1,0,0,1,0,0,0,2.0,6,0.8922731475448868,9.92833333333334,0.0,37.47547219688525,929.2920000000006,Van,84,0.03570682814783879,0.16736612388786287,0.8922731475448868,0.7131356902241998,1.7845462950897737,1.7845462950897737,1493.3620035182191,15.963333333333336,93.6,9.0,0.7999999999999999,842.4,33.599999999999994
3216,10014974,883,7503617000330,Yasmin Rodrigues Araújo da Silva,Super Vi,GOI,600350,Supervi Vila Jaiara,453,3216,0,0,1,0,0,0,-16.28418,-48.97202,300 - Anápolis,-16.284385,-48.972273,0,Não,1,0,0,1,0,0,0,2.4,7,1.30397415995963,16.10857142857143,0.14285714285714285,60.766914718304456,1573.8074285714285,Van,84,0.016188582788980405,0.0480666903157148,1.4468313028167727,1.3556047190879708,3.0426063732391366,3.0426063732391366,3439.6921638400618,35.21,97.69999999999999,15.2,1.4000000000000001,1485.0399999999997,58.800000000000004
3214,10014460,883,7503617000683,Yasmin Rodrigues Araújo da Silva,Super Vi,GOI,600326,Supervi Avenida 25,453,3214,0,0,1,0,0,0,-16.28548,-48.92522,300 - Anápolis,-16.28524,-48.92481,0,Não,1,0,0,1,0,0,0,1.0,3,1.741904825965385,19.516666666666666,0.0,73.16000269054618,1543.7683333333332,Van,84,0.030733285406182604,0.02049530315969257,1.741904825965385,1.6487371241020314,1.741904825965385,1.741904825965385,1465.8130435404703,18.546666666666663,79.1,19.200000000000003,1.7000000000000002,1518.72,71.4
3221,10014322,883,7503617000845,Yasmin Rodrigues Araújo da Silva,Super Vi,GOI,600407,Supervi St Central,453,3221,0,0,0,1,0,0,-16.32047,-48.96106,300 - Anápolis,-16.32047,-48.96106,0,Não,1,0,0,0,1,0,0,3.4,10,0.9934587382941423,10.792000000000005,0.0,41.72526700835398,1027.3984000000003,Van,84,0.005732301519059899,0.024369903632320226,0.9934587382941423,0.9605070867710623,3.311529127647141,3.311529127647141,3319.39614458876,34.89000000000002,95.19999999999999,10.7,1.0,1018.6399999999998,42.0
89304,10045832,883,7503617001655,Yasmin Rodrigues Araújo da Silva,Super Vi,GOI,1025821,Supervi 16,453,89304,0,0,0,1,0,0,-16.407183,-48.896946,107 - Goiânia,-16.670296,-49.250618,0,Não,1,0,0,0,1,0,0,2.0,6,1.635434600481184,18.265000000000004,0.0,68.68825322020973,1760.7460000000003,Van,84,0.0,0.04224838032667214,1.635434600481184,1.5662157758275768,3.270869200962368,3.270869200962368,3369.741154090482,34.98666666666667,96.39999999999999,17.900000000000002,1.6,1725.56,67.2
89344,10047506,883,7503617001736,Yasmin Rodrigues Araújo da Silva,Super Vi,GOI,1042610,Supervi 17,453,89344,0,0,0,1,0,0,-16.354137,-48.919664,300 - Anápolis,-16.353935,-48.911605,0,Não,1,0,0,0,1,0,0,1.0,3,0.7841579176517062,8.546666666666662,0.0,32.934632541371656,315.3719999999998,Van,84,0.0,0.0,0.7841579176517062,2.1544255127768532,0.7841579176517062,0.7841579176517062,856.4157289833798,23.253069306930687,36.9,23.8,2.2,878.22,92.4
50290,10028260,2068,24447350000320,Yasmin Rodrigues Araújo da Silva,Tatico (Go),GOI,832170,Tatico Portal Shopping,453,50290,0,0,1,0,0,0,-16.653485,-49.330091,105 - Goiânia,-16.653513,-49.330306,0,Não,1,0,0,1,0,0,0,7.699999999999999,23,1.9378673952109338,27.15913043478263,0.4782608695652174,101.47738712059835,2409.0148695652188,VUC,252,0.0030220510095642916,0.032977939999359634,2.416128264776151,2.3251911481750467,14.856983363283826,14.856983363283826,17804.827965994144,200.74666666666678,88.69999999999999,27.0,2.4,2394.8999999999996,100.8
50281,10026069,2068,24447350000240,Yasmin Rodrigues Araújo da Silva,Tatico (Go),GOI,801836,Tatico Papillon,453,50281,0,1,0,0,0,0,-16.768822,-49.272905,200 - Morada dos Pássaros,-16.768713,-49.27334,0,Não,1,0,1,0,0,0,0,8.0,24,2.331801769910271,35.563750000000034,0.8333333333333334,132.9356743362314,2674.394000000002,VUC,252,0.0021732381248059586,0.05429217485032741,3.1651351032436086,2.9782920478596946,18.65441415928217,18.65441415928217,20172.610102556366,268.4166666666669,75.19999999999999,33.800000000000004,3.0,2541.7599999999998,126.0
89050,10030264,2068,24447350000592,Yasmin Rodrigues Araújo da Silva,Tatico (Go),GOI,856177,Tatico Jardim America,453,89050,0,0,1,0,0,0,-16.696734,-49.285313,110 - Jardim America,-16.69714,-49.28509,0,Não,1,0,0,1,0,0,0,8.0,24,2.4729923447950433,36.3579166666667,0.7916666666666666,137.1156784813918,2810.466958333336,VUC,252,0.0006209138390737422,0.05781638570233437,3.2646590114617133,3.058347288871845,19.783938758360346,19.783938758360346,21162.70785808142,273.7900000000002,77.3,34.7,3.1,2682.31,130.20000000000002
50280,10025158,2068,24447350000169,Yasmin Rodrigues Araújo da Silva,Tatico (Go),GOI,791016,Tatico Campinas,453,50280,0,0,1,0,0,0,-16.667214,-49.286901,106 - Goiânia,-16.667133,-49.286865,0,Não,1,0,0,1,0,0,0,7.699999999999999,23,2.80386886045811,41.757391304347834,0.9130434782608695,156.11031822619714,3290.4824347826093,VUC,252,0.010600077859963291,0.05369525832448302,3.7169123387189846,3.4769658800107113,21.496327930178847,21.496327930178847,23610.790940064442,299.68333333333345,78.8,39.2,3.5,3088.96,147.0
89048,10030266,2068,24447350000673,Yasmin Rodrigues Araújo da Silva,Tatico (Go),GOI,856150,Tatico Centro,453,89048,0,1,0,0,0,0,-16.668911,-49.25494,107 - Goiânia,-16.662585,-49.2542,0,Não,1,0,1,0,0,0,0,8.4,25,2.522208003228656,35.055200000000006,0.6,131.13273613560355,3046.2968800000003,VUC,252,0.0008811848919039627,0.05224902439581002,3.1222080032286565,2.947610654924787,21.018400026905468,21.018400026905468,23991.442549708514,276.14333333333343,86.89999999999999,33.5,3.0,2911.1499999999996,126.0
89049,10030265,2068,24447350000401,Yasmin Rodrigues Araújo da Silva,Tatico (Go),GOI,856169,Tatico Garavelo,453,89049,0,1,0,0,0,0,-16.77372,-49.33789,200 - Morada dos Pássaros,-16.773138,-49.337656,0,Não,1,0,1,0,0,0,0,8.7,26,2.3678418182258336,40.82269230769232,1.2307692307692308,151.1416640577927,2543.253730769232,VUC,252,0.005034242819973479,0.05003815751043441,3.598611048995066,3.393052211531365,20.521295757957226,20.521295757957226,20826.054109311783,334.37666666666695,62.300000000000004,38.6,3.4,2404.78,142.79999999999998
3035,10020226,1154,12809942000285,Yasmin Rodrigues Araújo da Silva,Unibom,GOI,730360,Unibom Atacados,453,3035,0,0,0,0,1,1,-16.682364,-49.327932,109 - Paraiso,-16.682185,-49.328057,0,Não,2,0,0,0,0,1,1,6.3999999999999995,19,0.5511478668801323,90.4642105263158,8.052631578947368,361.35873672475503,253.29978947368426,Truck,420,0.0,0.021456580677441495,8.6037794458275,8.37605979705522,3.4906031569075044,3.4906031569075044,1530.077818801569,556.6466666666666,2.8000000000000003,87.3,8.4,244.44000000000003,352.8
9999,10025363,1154,12809942000366,Yasmin Rodrigues Araújo da Silva,Unibom,GOI,793175,Unibom Garavelo,453,9999,0,0,0,0,1,1,-16.76737,-49.34996,113 - Jardim Gardenia,-16.76781,-49.35021,0,Não,2,0,0,0,0,1,1,6.0,18,0.8480162584329252,73.24444444444447,6.055555555555555,289.95001618751616,468.76444444444456,Toco,336,0.0,0.04980279126213591,6.903571813988481,6.569909920326588,5.088097550597551,5.088097550597551,2669.9300595964887,417.58000000000015,6.3999999999999995,70.0,6.6,447.99999999999994,277.2
3030,10010422,1623,12809942000102,Yasmin Rodrigues Araújo da Silva,Unibom Atacado,GOI,679836,Unibom Colorado,453,3030,0,0,0,0,1,1,-16.624783,-49.335979,101 - Goiânia,-16.624982,-49.336296,0,Não,2,0,0,0,0,1,1,9.4,28,0.35150589532965315,85.72285714285702,7.714285714285714,338.7632476038454,222.87942857142826,Truck,420,0.0,0.09136586341365877,8.065791609615369,7.378147979953106,3.2807216897434297,3.2807216897434297,1831.2613957499827,726.979999999999,2.6,77.6,7.3999999999999995,201.76,310.79999999999995
89357,10047379,1584,17457404003801,Júlia Oliveira Sathler Garcia,Dia A Dia Atacado,GOI,1041460,Dia A Dia Formosa,453,89357,1,1,1,1,1,1,-15.548335,-47.334553,320 - Formosa,-15.548335,-47.334553,0,Não,6,1,1,1,1,1,1,2.0,6,2.659279634415503,101.93666666666671,6.5,384.6897446454511,3007.131666666668,Truck,420,0.0,0.035414146038389833,9.159279634415505,8.82594630108217,5.318559268831006,5.318559268831006,5783.375634827018,196.65333333333342,29.5,99.19999999999999,8.9,2926.3999999999996,373.8
89363,10047965,1672,9039659000207,Yasmin Rodrigues Araújo da Silva,Atende Mais,GOI,1046950,Atende Mais 2,453,89363,0,1,0,0,1,0,-16.3362094618016,-48.9486985516423,300 - Anápolis,-16.3362094618016,-48.9486985516423,0,Não,2,0,1,0,0,1,0,7.0,3,0.0,0.0,0.0,0.0,0.0,Van,84,0.0,0.0,2.3137274514609265,2.1564726652664774,6.084039497239921,5.755132281513717,5748.705870795787,23.141904761904755,248.5,3.4,2.2,844.9,92.4
89342,10047376,1584,17457404003984,Júlia Oliveira Sathler Garcia,Dia A Dia Atacado,GOI,1041436,Dia A Dia Itumbiara,453,89342,1,0,1,0,1,0,-18.4121945390833,-49.2422545020777,Sem setor cadastrado,-18.4121945390833,-49.2422545020777,2,Não,3,1,0,1,0,1,0,36.4,3,0.0,0.0,0.0,0.0,0.0,Van,84,0.0,0.0,7.469625044681653,6.792971613342414,6.40629477665665,5.588843567426514,6076.581909399479,74.18761467889954,82.0,2.1,6.8,172.20000000000002,285.59999999999997
61779,10005889,1,45543915010063,Maria Carolina Melo Veloso,Carrefour,MAN,365467,Carrefour/Manpar-Flores,849,61779,0,0,1,0,0,0,-3.0773963,-60.0220547,Sem setor cadastrado,-3.077801,-60.022537,0,Não,1,0,0,0,0,1,0,8.0,24,1.6964624714915877,87.34999999999995,6.958333333333333,363.5014238026467,1572.299999999999,Truck,420,0.024792734637048314,0.07311104751001722,8.654795804824923,7.833672483701601,13.571699771932701,13.571699771932701,11368.433918974859,632.0399999999994,18.0,79.69999999999999,7.8999999999999995,1434.6,331.79999999999995
97174,10017562,1,45543915028434,Maria Carolina Melo Veloso,Carrefour,MAN,537020,Carrefour Dom Pedro,849,97174,0,0,1,0,0,0,-3.0912288,-60.0499268,Sem setor cadastrado,-3.091229,-60.049927,0,Não,1,0,0,0,0,1,0,7.699999999999999,23,1.9372077123974254,76.62608695652183,6.173913043478261,340.6670717467788,2068.9043478260896,Truck,420,0.08882513661202178,0.09552882433045835,8.111120755875683,6.844079825791274,14.85192579504693,14.85192579504693,13128.806470998918,488.0000000000005,27.0,63.9,6.8999999999999995,1725.3,289.79999999999995
10000,10014010,1,45543915041619,Maria Carolina Melo Veloso,Carrefour,MAN,628697,Carrefour Adrianopolis,849,10000,1,0,1,0,0,0,-3.10506,-60.01194,Sem setor cadastrado,-3.10506,-60.01194,0,Não,2,0,0,0,0,1,0,7.3999999999999995,22,2.2403206987347306,59.044999999999966,4.2727272727272725,273.5480148014041,2243.7099999999987,Toco,336,0.035175378066726,0.041455284490257836,6.513047971462002,6.017727629748381,16.429018457388022,16.429018457388022,15234.377631885247,400.94333333333293,38.0,55.0,6.1,2090.0,256.2
54026,10006441,1,45543915009723,Maria Carolina Melo Veloso,Carrefour,MAN,365491,Carrefour/Shopping-Chapada,849,54026,1,0,1,0,0,0,-3.09378,-60.02174,Sem setor cadastrado,-3.09378,-60.02174,0,Não,2,0,0,0,0,1,0,4.699999999999999,14,1.73268768683254,52.21999999999992,4.0,240.77288284696667,1827.6999999999973,VUC,252,0.135607964430698,0.03575532089511412,5.732687686832544,4.931897762840535,8.085875871885188,8.085875871885188,7231.1684623461815,206.91999999999982,35.0,44.7,5.0,1564.5,210.0
97629,10025119,395,6057223030089,Fabricia Da Silva Oliveira,Assai Comercial E Importadora Ltda,MAN,790435,Assai Multirao,849,97629,1,1,1,1,1,1,-3.04019,-59.94427,Sem setor cadastrado,-3.04019,-59.94427,1,Sim,6,1,1,1,1,1,1,2.7,8,0.9718430973788117,74.45875,5.875,287.5674100899101,1109.435375,Toco,336,0.2693954632293199,0.029546561015327284,6.8468430973788115,5.329172152252508,2.5915815930101647,2.5915815930101647,2246.7393871676977,151.79666666666668,14.9,57.0,5.3999999999999995,849.3000000000001,226.79999999999998
11200,10028770,395,6057223036362,Fabricia Da Silva Oliveira,Assai Comercial E Importadora Ltda,MAN,840947,Assai V8,849,11200,1,1,1,1,1,1,-3.0912383,-59.99053,Sem setor cadastrado,-3.091238,-59.99053,1,Sim,6,1,1,1,1,1,1,3.7,11,1.7045167682872366,62.09727272727271,4.0,239.58970426806394,2142.3559090909084,VUC,252,0.3267855001798489,0.02799127468634255,5.704516768287236,4.149733230255534,6.2498948170532005,6.2498948170532005,5749.094439235282,166.80666666666664,34.5,45.7,4.199999999999999,1576.65,176.39999999999998
57000,10037674,395,6057223043571,Fabricia Da Silva Oliveira,Assai Comercial E Importadora Ltda,MAN,931950,Assai Torquato,849,57000,1,1,1,1,1,1,-3.054305,-60.0222717,Sem setor cadastrado,-3.054305,-60.022272,1,Sim,6,1,1,1,1,1,1,3.0,9,1.7245691316964606,89.37888888888885,6.777777777777778,357.098570197918,1671.3852222222217,Truck,420,0.023813160239277088,0.0,8.502346909474234,8.280124687252012,5.173707395089382,5.173707395089382,4879.8278267281385,261.8999999999999,18.700000000000003,87.6,8.299999999999999,1638.1200000000001,348.59999999999997
